Wall time,Step,Value
1596491876.5463388,164,-17.0
1596491891.499005,165,-10.0
1596491899.9641867,166,-18.0
1596491911.2640996,167,-14.0
1596491923.1712852,168,-14.0
1596491937.8592455,169,-15.0
1596491952.1182039,170,-15.0
1596491970.0039513,171,6.0
1596491981.442184,172,-16.0
1596492001.1068685,173,-9.0
1596492014.035903,174,-17.0
1596492032.3102045,175,-9.0
1596492049.7609565,176,-13.0
1596492066.953011,177,-17.0
1596492085.514975,178,-10.0
1596492102.7539756,179,-12.0
1596492117.1787372,180,-16.0
1596492132.1748383,181,-16.0
1596492146.9836545,182,-19.0
1596492164.4419012,183,-15.0
1596492177.8878016,184,-19.0
1596492193.260965,185,-18.0
1596492212.4516988,186,-7.0
1596492226.2177274,187,-17.0
1596492240.4297364,188,-16.0
1596492254.6967914,189,-17.0
1596492278.1196194,190,3.0
1596492295.9639244,191,-16.0
1596492317.8535655,192,-6.0
1596492336.19179,193,-17.0
1596492349.908876,194,-19.0
1596492366.6464548,195,-8.0
1596492389.6487987,196,-1.0
1596492405.8185344,197,11.0
1596492420.865578,198,-17.0
1596492442.1453938,199,2.0
1596492462.5032814,200,-6.0
1596492852.2908862,201,-13.0
1596492872.749049,202,-8.0
1596492893.964117,203,-16.0
1596492914.7128217,204,-13.0
1596492941.0010872,205,-13.0
1596492960.1339583,206,-16.0
1596492979.7981935,207,-11.0
1596492997.6969554,208,-18.0
1596493015.421928,209,-15.0
1596493038.6251438,210,-16.0
1596493065.7596824,211,-7.0
1596493082.921838,212,-18.0
1596493103.2798126,213,-18.0
1596493123.4300508,214,7.0
1596493140.6036847,215,13.0
1596493165.581953,216,2.0
1596493186.4060013,217,-13.0
1596493200.6909633,218,18.0
1596493229.4846325,219,-1.0
1596493245.6895003,220,14.0
1596493259.4934916,221,18.0
1596493274.418683,222,15.0
1596493298.9757013,223,2.0
1596493321.0745628,224,-2.0
1596493342.9118357,225,-11.0
1596493355.0697272,226,19.0
1596493378.5255105,227,-6.0
1596493391.3756032,228,18.0
1596493405.4033372,229,-18.0
1596493419.5664086,230,18.0
1596493438.60332,231,-12.0
1596493453.5515141,232,16.0
1596493475.8856075,233,-8.0
1596493504.186272,234,2.0
1596493531.430677,235,-5.0
1596493546.8343008,236,-18.0
1596493575.362545,237,-9.0
1596493592.9960797,238,-12.0
1596493619.3834722,239,-1.0
1596493645.31938,240,-2.0
1596493670.1331046,241,-6.0
1596493687.312179,242,-11.0
1596493700.6102517,243,18.0
1596493723.0781822,244,-7.0
1596493745.271931,245,9.0
1596493758.7223277,246,18.0
1596493787.2222676,247,-3.0
1596493803.824004,248,17.0
1596493819.595207,249,16.0
1596493842.7068892,250,-7.0
1596494167.6087844,251,-5.0
1596494194.066644,252,-4.0
1596494217.055578,253,-7.0
1596494234.0534625,254,12.0
1596494249.2078807,255,17.0
1596494261.8337297,256,19.0
1596494274.1514373,257,18.0
1596494299.3107762,258,-6.0
1596494315.9354823,259,12.0
1596494337.3815975,260,-8.0
1596494365.0494945,261,-1.0
1596494391.750514,262,-1.0
1596494414.9765642,263,8.0
1596494440.8825092,264,4.0
1596494465.9024918,265,4.0
1596494484.4034584,266,10.0
1596494512.640196,267,-2.0
1596494530.0704777,268,12.0
1596494550.9102962,269,2.0
1596494569.861307,270,10.0
1596494587.8864052,271,13.0
1596494611.982973,272,5.0
1596494631.1832,273,9.0
1596494658.5609589,274,-2.0
1596494677.4989843,275,11.0
1596494702.9080055,276,-1.0
1596494717.517056,277,17.0
1596494740.612259,278,7.0
1596494757.6769598,279,12.0
1596494772.0812552,280,17.0
1596494797.7480433,281,1.0
1596494823.931166,282,-2.0
1596494851.3548493,283,2.0
1596494873.538114,284,7.0
