Wall time,Step,Value
1596490005.8494852,1,0.02871566452085972
1596490011.5583725,2,0.018933136016130447
1596490017.871058,3,-0.00876777246594429
1596490023.8361456,4,-0.023490330204367638
1596490028.9452221,5,-0.03310256451368332
1596490033.944426,6,-0.06787963211536407
1596490040.1452403,7,-0.07778619229793549
1596490046.4524424,8,-0.10919081419706345
1596490052.667235,9,-0.11410237848758698
1596490058.6662784,10,-0.12973880767822266
1596490064.1259475,11,-0.13185201585292816
1596490068.9138978,12,-0.13596421480178833
1596490074.7042084,13,-0.09802310168743134
1596490080.9389808,14,-0.05128058046102524
1596490085.8133292,15,-0.056185171008110046
1596490091.640066,16,-0.047629084438085556
1596490099.1283984,17,-0.07178394496440887
1596490104.8991823,18,-0.01420113816857338
1596490110.0332255,19,-0.027073713019490242
1596490115.6112547,20,-0.055538807064294815
1596490121.7681115,21,-0.049972519278526306
1596490127.0230138,22,-0.07001309841871262
1596490133.2333112,23,-0.058612894266843796
1596490139.1259735,24,-0.07687608897686005
1596490144.5503192,25,-0.06237191706895828
1596490149.854176,26,-0.0608651340007782
1596490156.385103,27,-0.02636546827852726
1596490162.1019711,28,-0.07134833186864853
1596490167.9102278,29,-0.047326065599918365
1596490174.191962,30,-0.03126347064971924
1596490180.669947,31,-0.04473261535167694
1596490187.6738577,32,-0.04487083852291107
1596490193.237907,33,-0.023374374955892563
1596490199.3598056,34,-0.07295505702495575
1596490205.301071,35,-0.0923171192407608
1596490214.297158,36,-0.032275374978780746
1596490219.8462222,37,-0.034532107412815094
1596490226.4810247,38,-0.026876971125602722
1596490232.5290112,39,-0.015206951647996902
1596490239.186788,40,-0.04223201423883438
1596490245.655784,41,-0.046331387013196945
1596490251.7811809,42,-0.017992163076996803
1596490259.4457908,43,-0.024417301639914513
1596490264.5658526,44,-0.009652569890022278
1596490270.0729663,45,0.000634506344795227
1596490278.1600852,46,0.04594413936138153
1596490284.0547445,47,-0.05384950339794159
1596490290.2410696,48,-0.07294898480176926
1596490296.571724,49,0.018035169690847397
1596490303.2889361,50,-0.024027816951274872
1596490359.6377635,51,-0.06245551258325577
1596490365.75866,52,0.007009100168943405
1596490372.7650337,53,-0.09617196768522263
1596490380.1200027,54,-0.013700803741812706
1596490388.4899032,55,-0.04831402376294136
1596490394.5588605,56,-0.03614357113838196
1596490400.577877,57,-0.046759553253650665
1596490406.5569422,58,-0.07287086546421051
1596490414.4318056,59,-0.04331899434328079
1596490420.9807093,60,-0.06934315711259842
1596490429.1567242,61,-0.11052736639976501
1596490434.9270334,62,-0.025397226214408875
1596490441.1877809,63,-0.12873630225658417
1596490447.5548952,64,-0.13089938461780548
1596490454.160733,65,-0.050546422600746155
1596490460.7126336,66,-0.16077084839344025
1596490469.1308718,67,-0.10764236003160477
1596490475.1958392,68,-0.15232625603675842
1596490482.2606468,69,-0.13096052408218384
1596490488.9488895,70,-0.16302147507667542
1596490494.5718687,71,-0.17048481106758118
1596490501.3305376,72,-0.03578898310661316
1596490509.6708806,73,-0.04646042734384537
1596490516.5104427,74,-0.1646432876586914
1596490523.759535,75,-0.1649221032857895
1596490530.9247248,76,-0.09289641678333282
1596490537.7967532,77,-0.16952146589756012
1596490547.861592,78,-0.12566953897476196
1596490556.6748698,79,-0.05103888735175133
1596490567.5978024,80,-0.13501498103141785
1596490574.9497738,81,-0.06725062429904938
1596490583.856438,82,-0.14459039270877838
1596490592.0554247,83,-0.1124567836523056
1596490600.7263684,84,-0.17932826280593872
1596490610.659345,85,-0.07580462843179703
1596490620.5343919,86,-0.043111566454172134
1596490629.213322,87,-0.14567707479000092
1596490640.2904713,88,-0.06055336445569992
1596490649.2885323,89,-0.12125815451145172
1596490659.1196253,90,0.026021942496299744
1596490669.460626,91,-0.12057388573884964
1596490678.0147047,92,-0.01822666823863983
1596490686.9115126,93,-0.042961593717336655
1596490695.6314,94,-0.07581678777933121
1596490704.701389,95,0.035016462206840515
1596490714.1893842,96,-0.06526380777359009
1596490726.1145492,97,0.031062426045536995
1596490733.9854162,98,0.1125432550907135
1596490744.9621823,99,0.07671695947647095
1596490755.9883935,100,0.11479897797107697
1596490904.132141,101,-0.048157110810279846
1596490913.6471066,102,0.2281714230775833
1596490923.8822346,103,0.19238519668579102
1596490936.0671,104,0.1565539538860321
1596490946.4330761,105,0.2195737063884735
1596490957.7819574,106,0.04987562075257301
1596490968.6743264,107,0.3877996504306793
1596490979.888317,108,0.4618542492389679
1596490988.2962272,109,0.41923823952674866
1596491000.0421002,110,0.4593457877635956
1596491010.0569804,111,0.47085651755332947
1596491020.2861176,112,0.45985954999923706
1596491030.8983128,113,0.5548898577690125
1596491040.9481564,114,0.6754822134971619
