Wall time,Step,Value
1596577765.4891577,143,-21.0
1596577772.5598857,144,-21.0
1596577779.7015314,145,-21.0
1596577786.9160912,146,-21.0
1596577794.0847056,147,-21.0
1596577801.1584296,148,-21.0
1596577808.3130598,149,-21.0
1596577815.5006516,150,-21.0
1596577907.514009,151,-21.0
1596577914.551776,152,-21.0
1596577921.6944203,153,-21.0
1596577928.791118,154,-21.0
1596577935.9097903,155,-21.0
1596577944.019303,156,-20.0
1596577951.110008,157,-21.0
1596577959.1775703,158,-20.0
1596577966.2712722,159,-21.0
1596577973.4199092,160,-21.0
1596577980.5415778,161,-21.0
1596577987.6982052,162,-21.0
1596577994.8368545,163,-21.0
1596578001.92656,164,-21.0
1596578009.048229,165,-21.0
1596578017.4753704,166,-20.0
1596578025.7526872,167,-21.0
1596578032.9093149,168,-21.0
1596578040.9149494,169,-21.0
1596578049.1642988,170,-21.0
1596578056.8483095,171,-21.0
1596578063.9410121,172,-21.0
1596578071.6829553,173,-21.0
1596578078.83359,174,-21.0
1596578089.397232,175,-19.0
1596578098.9820194,176,-21.0
1596578107.5250254,177,-21.0
1596578118.64202,178,-19.0
1596578130.2844002,179,-18.0
1596578140.7751274,180,-20.0
1596578148.67988,181,-21.0
1596578156.7074893,182,-20.0
1596578164.8010206,183,-21.0
1596578173.7395637,184,-21.0
1596578183.1775227,185,-19.0
1596578192.4287002,186,-19.0
1596578200.261537,187,-20.0
1596578207.5729835,188,-21.0
1596578215.9921343,189,-20.0
1596578223.8729157,190,-21.0
1596578231.129426,191,-21.0
1596578239.612502,192,-20.0
1596578246.9479206,193,-21.0
1596578254.6738825,194,-21.0
1596578262.6275775,195,-21.0
1596578270.9238722,196,-21.0
1596578278.7706926,197,-20.0
1596578287.0130503,198,-21.0
1596578296.5039475,199,-20.0
1596578304.5675142,200,-20.0
1596578429.249037,201,-18.0
1596578439.6051388,202,-18.0
1596578448.1880977,203,-21.0
1596578456.796028,204,-20.0
1596578465.4095995,205,-21.0
1596578477.6868935,206,-19.0
1596578491.300967,207,-18.0
1596578505.628206,208,-18.0
1596578516.7661765,209,-21.0
1596578532.1601677,210,-20.0
1596578539.438653,211,-21.0
1596578551.9360328,212,-21.0
1596578563.7012691,213,-21.0
1596578577.977568,214,-20.0
1596578589.2279572,215,-21.0
1596578603.950734,216,-17.0
1596578617.3350759,217,-18.0
1596578631.217835,218,-19.0
1596578646.9484327,219,-18.0
1596578661.9958296,220,-17.0
1596578676.3240674,221,-20.0
1596578692.4681818,222,-18.0
1596578709.9973674,223,-18.0
1596578726.9119139,224,-21.0
1596578738.7668765,225,-19.0
1596578754.4894834,226,-20.0
1596578769.1882877,227,-21.0
1596578782.7594116,228,-20.0
1596578798.0964694,229,-18.0
1596578811.3849237,230,-20.0
1596578825.0404932,231,-18.0
1596578839.3267803,232,-21.0
1596578853.7608948,233,-21.0
1596578871.4631855,234,-18.0
1596578887.5323868,235,-20.0
1596578902.329077,236,-21.0
1596578917.202677,237,-19.0
1596578935.7280052,238,-20.0
1596578956.60286,239,-20.0
1596578970.4576516,240,-20.0
1596578987.8293295,241,-17.0
1596579009.653798,242,-18.0
1596579024.2996645,243,-17.0
1596579042.8729365,244,-18.0
1596579056.553932,245,-19.0
1596579076.7103517,246,-18.0
1596579095.8010185,247,-18.0
1596579116.6536238,248,-18.0
1596579140.3688803,249,-18.0
1596579169.6176634,250,-11.0
1596579626.814809,251,-11.0
1596579648.2247627,252,-16.0
1596579666.767071,253,-17.0
1596579688.5725617,254,-14.0
1596579709.937568,255,-17.0
1596579732.7928305,256,-17.0
1596579752.1222177,257,-18.0
1596579777.9949503,258,-15.0
1596579804.1943007,259,-18.0
1596579830.8431258,260,-8.0
1596579852.5757017,261,-17.0
1596579872.3645518,262,-15.0
1596579900.2499297,263,-15.0
1596579933.2852833,264,-7.0
1596579967.615122,265,-12.0
1596579997.2724276,266,-13.0
1596580022.672713,267,-15.0
1596580057.1284046,268,-2.0
1596580102.8778844,269,-10.0
1596580126.56018,270,12.0
1596580167.07778,271,2.0
1596580198.9554877,272,-5.0
1596580232.1676345,273,7.0
1596580268.7418478,274,-3.0
1596580306.728409,275,-1.0
1596580332.2535484,276,-14.0
1596580365.6814427,277,-11.0
1596580393.3560674,278,-10.0
1596580424.2808895,279,-12.0
1596580457.3022594,280,-8.0
1596580488.7005281,281,-10.0
1596580517.2960758,282,-14.0
1596580535.759476,283,-18.0
1596580570.3759794,284,6.0
1596580597.5891442,285,-10.0
1596580629.6825993,286,-10.0
1596580669.066526,287,-7.0
1596580706.9042614,288,-1.0
1596580739.9835632,289,-7.0
1596580767.1606083,290,-11.0
1596580802.8039107,291,-9.0
1596580846.5717618,292,-6.0
1596580878.3139946,293,-10.0
1596580903.2248523,294,-18.0
1596580932.2009544,295,12.0
1596580974.730201,296,2.0
1596581003.1509533,297,12.0
1596581040.7509668,298,8.0
1596581071.138418,299,-13.0
1596581101.7925568,300,-7.0
1596581543.3000572,301,1.0
1596581577.8456438,302,-8.0
1596581619.0634248,303,-1.0
1596581649.1112733,304,-8.0
1596581685.0991726,305,-14.0
1596581717.2655435,306,-9.0
1596581750.655481,307,-9.0
1596581785.4947245,308,-1.0
1596581818.846708,309,-10.0
1596581849.8424468,310,-7.0
1596581882.5102305,311,-7.0
1596581908.9502995,312,-10.0
1596581946.4843898,313,-1.0
1596581977.119551,314,-7.0
1596582003.1471028,315,-11.0
1596582037.4649558,316,-2.0
1596582068.2199771,317,-6.0
1596582098.4965575,318,-12.0
