Wall time,Step,Value
1596576494.5725353,1,-0.09115846455097198
1596576503.449151,2,-0.18807436525821686
1596576511.2881038,3,-0.31317970156669617
1596576519.2687678,4,-0.3719061613082886
1596576526.8958452,5,-0.4176194369792938
1596576534.376094,6,-0.4604167342185974
1596576543.1226666,7,-0.48526856303215027
1596576552.2643113,8,-0.4717770516872406
1596576559.65067,9,-0.509392261505127
1596576567.4255743,10,-0.49705177545547485
1596576573.948943,11,-0.5354506373405457
1596576581.4062195,12,-0.43350765109062195
1596576589.3898797,13,-0.4835261106491089
1596576597.021951,14,-0.4388217031955719
1596576604.9676554,15,-0.4894331693649292
1596576612.4738743,16,-0.5099167227745056
1596576619.0831425,17,-0.4628681242465973
1596576625.6744318,18,-0.5073710083961487
1596576635.0624492,19,-0.48409050703048706
1596576644.0039887,20,-0.5467848777770996
1596576651.7699037,21,-0.5056551098823547
1596576658.2972677,22,-0.5271248817443848
1596576666.5952487,23,-0.44910624623298645
1596576673.7938273,24,-0.4873889088630676
1596576681.1701982,25,-0.5070029497146606
1596576689.2467496,26,-0.46019771695137024
1596576695.6792247,27,-0.5781324505805969
1596576703.7777505,28,-0.5326399803161621
1596576710.8404882,29,-0.5223196744918823
1596576718.04506,30,-0.5166535973548889
1596576725.646168,31,-0.5167719125747681
1596576733.6827662,32,-0.5144690275192261
1596576740.1831615,33,-0.6384496688842773
1596576747.5845034,34,-0.5269036293029785
1596576756.8413255,35,-0.5477055907249451
1596576764.4913762,36,-0.5415433645248413
1596576771.9581213,37,-0.5499116778373718
1596576781.481593,38,-0.5350722074508667
1596576788.8652651,39,-0.5716374516487122
1596576796.7030954,40,-0.6172561645507812
1596576805.377947,41,-0.5644826889038086
1596576812.765305,42,-0.5865448117256165
1596576821.7557876,43,-0.6085122227668762
1596576828.9244015,44,-0.6384308338165283
1596576836.0248468,45,-0.6388726234436035
1596576842.6251254,46,-0.6260790228843689
1596576850.3311105,47,-0.5969311594963074
1596576857.9861553,48,-0.6345899105072021
1596576865.527333,49,-0.6534923911094666
1596576872.2714434,50,-0.6649238467216492
1596576930.926826,51,-0.662972629070282
1596576938.6437974,52,-0.625254213809967
1596576946.1190531,53,-0.6785002946853638
1596576954.1596463,54,-0.6474696397781372
1596576961.1724422,55,-0.6766712665557861
1596576968.6506944,56,-0.6642959713935852
1596576975.6624918,57,-0.6899926066398621
1596576983.9874017,58,-0.6636220812797546
1596576990.7904427,59,-0.6743494272232056
1596577000.1654754,60,-0.6287707090377808
1596577006.9045916,61,-0.7013074159622192
1596577013.605752,62,-0.6811123490333557
1596577021.9669707,63,-0.6767284870147705
1596577029.1525645,64,-0.6799922585487366
1596577037.0463302,65,-0.6571711301803589
1596577043.7594764,66,-0.6990876793861389
1596577050.7552924,67,-0.7634729146957397
1596577057.919911,68,-0.7085785269737244
1596577065.984477,69,-0.7092060446739197
1596577073.3878157,70,-0.7424249649047852
1596577082.0696592,71,-0.7393622994422913
1596577091.1300597,72,-0.6811671257019043
1596577099.0777624,73,-0.7330335974693298
1596577105.8218725,74,-0.7428103685379028
1596577113.4409595,75,-0.7627259492874146
1596577121.037073,76,-0.7499727010726929
1596577129.1206164,77,-0.7318777441978455
1596577138.8412447,78,-0.7261391282081604
1596577146.6700864,79,-0.8250579833984375
1596577154.7316554,80,-0.7504151463508606
1596577162.801215,81,-0.8202521800994873
1596577170.880763,82,-0.8063542246818542
1596577179.7603753,83,-0.6918236613273621
1596577187.4373944,84,-0.808398962020874
1596577194.4651728,85,-0.7994799613952637
1596577201.4979453,86,-0.784014105796814
1596577209.5075753,87,-0.8255425095558167
1596577216.56432,88,-0.8668534755706787
1596577225.34305,89,-0.8052740693092346
1596577233.1179545,90,-0.8152270317077637
1596577241.9576135,91,-0.8871083855628967
1596577249.127226,92,-0.9763782620429993
1596577257.5793386,93,-0.8130309581756592
1596577265.547017,94,-0.9244908690452576
1596577274.3137615,95,-0.9238569736480713
1596577282.660997,96,-0.9410987496376038
1596577291.1320865,97,-0.9368427395820618
1596577300.6649344,98,-0.870550811290741
1596577310.164821,99,-0.853846549987793
1596577319.3730485,100,-0.8774944543838501
1596577393.9338236,101,-0.9505035877227783
1596577401.0415084,102,-0.9857895970344543
1596577408.3419678,103,-1.0040521621704102
1596577415.954063,104,-0.9940140843391418
1596577424.2443645,105,-0.9038209915161133
1596577433.3047652,106,-0.882453441619873
1596577440.6222048,107,-0.9875079393386841
1596577447.9706082,108,-0.9977729916572571
1596577455.3629608,109,-1.044646143913269
1596577462.9620705,110,-1.0485341548919678
1596577471.01465,111,-0.8398468494415283
1596577479.3538945,112,-0.9580579996109009
1596577487.4614098,113,-0.9734175205230713
1596577494.7788494,114,-1.0561479330062866
1596577504.193835,115,-0.9283128380775452
1596577513.287197,116,-0.963714599609375
1596577521.5295548,117,-0.9939365386962891
1596577530.1924207,118,-0.8787980675697327
1596577539.6923072,119,-0.8779561519622803
1596577547.0047526,120,-0.9480211138725281
1596577556.2978811,121,-0.9955352544784546
1596577566.765635,122,-0.9823224544525146
1596577575.7101715,123,-1.0185177326202393
1596577583.962518,124,-1.0777037143707275
1596577593.0668666,125,-1.0444986820220947
1596577601.13343,126,-1.0573679208755493
1596577609.9800806,127,-0.945242166519165
1596577618.345295,128,-0.9077593684196472
1596577628.2427158,129,-0.8751519918441772
1596577639.9829814,130,-0.8843783140182495
1596577649.4858646,131,-0.9025062918663025
1596577661.80745,132,-0.8370925188064575
1596577671.3363028,133,-0.9761348962783813
1596577682.2974796,134,-0.8708942532539368
1596577694.0796964,135,-0.85992830991745
1596577702.314063,136,-0.9148885607719421
1596577710.7881498,137,-0.888619601726532
1596577722.1418676,138,-0.9215567708015442
1596577734.7101645,139,-0.8673495054244995
1596577743.5777907,140,-0.924311637878418
1596577751.2358317,141,-0.8881385326385498
1596577758.373482,142,-0.8752155303955078
1596577765.4891577,143,-0.8522948026657104
1596577772.5598857,144,-0.8508932590484619
1596577779.7015314,145,-0.8527066707611084
1596577786.9160912,146,-0.8398337364196777
1596577794.0847056,147,-0.8499409556388855
1596577801.1584296,148,-0.8808502554893494
1596577808.3130598,149,-0.8995482921600342
1596577815.5006516,150,-0.9069535732269287
1596577907.514009,151,-0.9127651453018188
1596577914.551776,152,-0.9158185124397278
1596577921.6944203,153,-0.889397919178009
1596577928.791118,154,-0.9008748531341553
1596577935.9097903,155,-0.9408159255981445
1596577944.019303,156,-0.8948731422424316
1596577951.110008,157,-0.9633705019950867
1596577959.1775703,158,-0.9242118000984192
1596577966.2712722,159,-0.9695271849632263
1596577973.4199092,160,-0.9732259511947632
1596577980.5415778,161,-0.9694423079490662
1596577987.6982052,162,-0.997214138507843
1596577994.8368545,163,-0.9771485328674316
1596578001.92656,164,-1.00386381149292
1596578009.048229,165,-0.9762706160545349
1596578017.4753704,166,-0.9576879739761353
1596578025.7526872,167,-1.0006558895111084
1596578032.9093149,168,-1.0028808116912842
1596578040.9149494,169,-0.9834780693054199
1596578049.1642988,170,-0.9839500784873962
1596578056.8483095,171,-0.9572889804840088
1596578063.9410121,172,-1.023125171661377
1596578071.6829553,173,-1.043087363243103
1596578078.83359,174,-1.044730544090271
1596578089.3982308,175,-0.968992292881012
1596578098.983018,176,-0.9747238755226135
1596578107.5260239,177,-0.9650298953056335
1596578118.64202,178,-0.8987823128700256
1596578130.2844002,179,-0.9213553071022034
1596578140.7751274,180,-0.9157690405845642
1596578148.67988,181,-0.9782255291938782
1596578156.7074893,182,-0.9626027941703796
1596578164.8010206,183,-0.9471682906150818
1596578173.7395637,184,-1.009584665298462
1596578183.1775227,185,-0.9371829628944397
1596578192.4287002,186,-0.9496695399284363
1596578200.261537,187,-0.9852216839790344
1596578207.5729835,188,-1.0403141975402832
1596578215.9921343,189,-0.9836408495903015
1596578223.8729157,190,-1.0292524099349976
1596578231.129426,191,-1.0605311393737793
1596578239.612502,192,-1.0266444683074951
