Wall time,Step,Value
1596368782.910944,1,0.011618686839938164
1596368791.592853,2,-0.0012298505753278732
1596368799.541153,3,-0.002741839736700058
1596368810.313837,4,-0.021641414612531662
1596368822.2327938,5,-0.04353825002908707
1596368832.3149724,6,-0.04227152466773987
1596368841.3720732,7,0.02682095393538475
1596368852.1521013,8,0.04008469730615616
1596368861.132031,9,0.03633737564086914
1596368872.0748553,10,0.026409601792693138
1596368880.864683,11,0.02394513413310051
1596368889.1231227,12,0.0627249926328659
1596368898.9207733,13,0.056378819048404694
1596368908.5056772,14,0.062175534665584564
1596368917.7739499,15,0.059043049812316895
1596368925.1489081,16,0.1026020422577858
1596368937.5899994,17,0.06820639222860336
1596368945.4928634,18,0.04997088760137558
1596368955.7849393,19,0.0648493766784668
1596368964.6037238,20,0.064410500228405
1596368972.5375557,21,0.08520787209272385
1596368980.277588,22,0.1154274269938469
1596368990.6976113,23,0.10197571665048599
1596369000.694534,24,0.16194379329681396
1596369012.2248008,25,0.14441454410552979
1596369022.7045877,26,0.12649019062519073
1596369030.0136197,27,0.1324346512556076
1596369037.9226866,28,0.20450516045093536
1596369046.7364812,29,0.11734820902347565
1596369057.8496234,30,0.16776905953884125
1596369066.1705043,31,0.15964937210083008
1596369074.3325531,32,0.12992563843727112
1596369081.8288722,33,0.123342365026474
1596369091.5628474,34,0.13385926187038422
1596369100.131928,35,0.12221372872591019
1596369109.0006514,36,0.11415524035692215
1596369119.9374826,37,0.17865346372127533
1596369128.213394,38,0.2685433030128479
1596369135.9744241,39,0.1235881820321083
1596369147.0715744,40,0.202772855758667
1596369155.5677345,41,0.251941055059433
1596369167.4944165,42,0.1826963722705841
1596369176.8116312,43,0.2835029363632202
1596369187.8836327,44,0.16663938760757446
1596369197.574417,45,0.24263788759708405
1596369208.62163,46,0.11957128345966339
1596369219.7602234,47,0.15314413607120514
1596369230.546229,48,0.1367763876914978
1596369241.2703109,49,0.12105754017829895
1596369256.7523813,50,0.13976794481277466
1596369806.4309094,51,0.24400493502616882
1596369817.4311767,52,0.12105944752693176
1596369828.6282573,53,0.19308865070343018
1596369840.2688258,54,0.15758126974105835
1596369858.3009927,55,0.23286990821361542
1596369874.3129523,56,0.3499804139137268
1596369887.907727,57,0.36441242694854736
1596369898.4730287,58,0.20605409145355225
1596369909.091728,59,0.25895577669143677
1596369922.517682,60,0.27438828349113464
1596369935.6399925,61,0.2193225622177124
1596369948.4616606,62,0.4096565246582031
1596369961.9939885,63,0.205268993973732
1596369979.5317495,64,0.23203155398368835
1596369996.4327898,65,0.5368366837501526
1596370011.071418,66,0.2938917875289917
1596370025.8798058,67,0.3015712797641754
1596370042.1765275,68,0.4536585807800293
1596370055.8607364,69,0.48875606060028076
1596370068.599506,70,0.24060462415218353
1596370084.6134784,71,0.5347076654434204
1596370100.7294369,72,0.4753035306930542
1596370115.9114783,73,0.5155593752861023
1596370135.6387424,74,0.4793226718902588
1596370151.964921,75,0.6123590469360352
1596370173.039666,76,0.600718080997467
1596370195.0127378,77,0.8843448758125305
1596370216.309647,78,0.7484444975852966
1596370241.4765396,79,0.4556681215763092
1596370282.380244,80,0.9152292013168335
