Wall time,Step,Value
1596368782.910944,1,-0.009771911427378654
1596368791.592853,2,-0.016595786437392235
1596368799.541153,3,-0.03094342350959778
1596368810.313837,4,-0.046625420451164246
1596368822.2327938,5,-0.05811130255460739
1596368832.3149724,6,-0.06897073984146118
1596368841.3720732,7,-0.08815789222717285
1596368852.1521013,8,-0.08685671538114548
1596368861.132031,9,-0.07483731955289841
1596368872.0748553,10,-0.0837300568819046
1596368880.864683,11,-0.1369992196559906
1596368889.1231227,12,-0.18013647198677063
1596368898.9207733,13,-0.0971679612994194
1596368908.5056772,14,-0.19679203629493713
1596368917.7739499,15,-0.09351055324077606
1596368925.1489081,16,-0.23418653011322021
1596368937.5899994,17,-0.11459042876958847
1596368945.4928634,18,-0.177849680185318
1596368955.7849393,19,-0.21007925271987915
1596368964.6037238,20,-0.23181186616420746
1596368972.5375557,21,-0.23294104635715485
1596368980.277588,22,-0.30362042784690857
1596368990.6976113,23,-0.24408461153507233
1596369000.694534,24,-0.2338910847902298
1596369012.2257993,25,-0.2317589372396469
1596369022.7045877,26,-0.19007885456085205
1596369030.0136197,27,-0.37596356868743896
1596369037.9226866,28,-0.33747828006744385
1596369046.7364812,29,-0.28918710350990295
1596369057.8496234,30,-0.28417474031448364
1596369066.1705043,31,-0.3106449246406555
1596369074.3325531,32,-0.29693010449409485
1596369081.8288722,33,-0.33295008540153503
1596369091.5628474,34,-0.32153305411338806
1596369100.131928,35,-0.3276689052581787
1596369109.0006514,36,-0.3434222936630249
1596369119.9374826,37,-0.2664373815059662
1596369128.213394,38,-0.3593079745769501
1596369135.9744241,39,-0.36994102597236633
1596369147.0715744,40,-0.2961215376853943
1596369155.5677345,41,-0.4073750078678131
1596369167.4944165,42,-0.3330438435077667
1596369176.8116312,43,-0.3639632761478424
1596369187.8836327,44,-0.4169955551624298
1596369197.574417,45,-0.37664303183555603
1596369208.62163,46,-0.36277642846107483
1596369219.7602234,47,-0.3859909772872925
1596369230.546229,48,-0.3904745280742645
1596369241.2703109,49,-0.3801712393760681
1596369256.7523813,50,-0.33453041315078735
1596369806.4309094,51,-0.49505558609962463
1596369817.4311767,52,-0.39653295278549194
1596369828.6282573,53,-0.37457114458084106
1596369840.2688258,54,-0.4010774493217468
1596369858.3009927,55,-0.31429147720336914
1596369874.3129523,56,-0.3026159107685089
1596369887.907727,57,-0.339520663022995
1596369898.4730287,58,-0.41487839818000793
1596369909.091728,59,-0.3640458583831787
1596369922.517682,60,-0.3573714792728424
1596369935.6399925,61,-0.3377770781517029
1596369948.4616606,62,-0.33638796210289
1596369961.9939885,63,-0.33776992559432983
1596369979.5317495,64,-0.333587110042572
1596369996.4327898,65,-0.3255554735660553
1596370011.071418,66,-0.3550514280796051
1596370025.8798058,67,-0.3480740785598755
1596370042.1765275,68,-0.33226490020751953
1596370055.8607364,69,-0.35822853446006775
1596370068.6005049,70,-0.3913171887397766
1596370084.6134784,71,-0.326724112033844
1596370100.7294369,72,-0.38587477803230286
1596370115.9114783,73,-0.35748547315597534
1596370135.6387424,74,-0.33808380365371704
1596370151.9659207,75,-0.39328649640083313
1596370173.039666,76,-0.3229847550392151
1596370195.0127378,77,-0.2912582755088806
1596370216.309647,78,-0.30896252393722534
1596370241.4765396,79,-0.33800557255744934
1596370282.380244,80,-0.32886338233947754
1596370315.654036,81,-0.34402504563331604
1596370337.9725091,82,-0.3194916844367981
1596370357.7531908,83,-0.3133004605770111
1596370375.7474413,84,-0.32170569896698
