Wall time,Step,Value
1596370520.2160463,91,-14.0
1596370540.0302343,92,-15.0
1596370558.5143814,93,-19.0
1596370580.7761793,94,-13.0
1596370602.4911003,95,-16.0
1596370621.0702689,96,-19.0
1596370642.1389053,97,-19.0
1596370661.5829499,98,-20.0
1596370685.6121898,99,-15.0
1596370711.993227,100,-13.0
1596376309.12883,101,-14.0
1596376341.3388145,102,-17.0
1596376376.9299114,103,-17.0
1596376418.3447502,104,-18.0
1596376449.8137283,105,-16.0
1596376497.692769,106,-15.0
1596376537.0893376,107,-18.0
1596376587.1895382,108,-13.0
1596376645.845693,109,-12.0
1596376705.589636,110,-14.0
1596376770.4256759,111,-9.0
1596376809.8305104,112,-17.0
1596376866.6302426,113,-11.0
1596376921.9423056,114,-14.0
1596376976.567136,115,-11.0
1596377012.6561518,116,-12.0
1596377036.0154471,117,-18.0
1596377068.8421152,118,-16.0
1596377100.4741914,119,-10.0
1596377140.639929,120,-6.0
1596377173.2218966,121,-9.0
1596377200.605952,122,-15.0
1596377227.5688586,123,-16.0
1596377265.1121163,124,-11.0
1596377291.8818026,125,-16.0
1596377315.6349351,126,-15.0
1596377353.6240458,127,-6.0
1596377382.0137634,128,-9.0
1596377418.9615226,129,-3.0
1596377443.5995636,130,-14.0
1596377473.7598639,131,-14.0
1596377496.525709,132,-16.0
1596377524.9888573,133,-18.0
1596377556.7186732,134,-5.0
1596377576.466354,135,-16.0
1596377603.5485027,136,-11.0
1596377624.9407403,137,-15.0
1596377652.5373201,138,-13.0
1596377679.391258,139,-6.0
1596377704.2784474,140,-12.0
1596377733.7563775,141,-11.0
1596377770.233367,142,-9.0
1596377806.5415025,143,-6.0
1596377840.0414424,144,-11.0
1596377867.4242554,145,-12.0
1596377899.3325002,146,-4.0
1596377934.3869922,147,-5.0
1596377967.5391803,148,-5.0
1596378001.0279675,149,-8.0
1596378037.873906,150,-8.0
1596380056.4907386,151,-12.0
1596380092.3638427,152,-4.0
1596380135.0317633,153,-3.0
1596380176.820067,154,-1.0
1596380346.3626304,156,1.0
1596380395.7376776,157,1.0
1596380447.4984066,158,1.0
1596380495.2202785,159,3.0
1596380544.4265723,160,-4.0
1596380599.3762736,161,5.0
1596380657.653081,162,2.0
1596380712.5523603,163,-9.0
1596380761.5583315,164,7.0
1596380815.6759465,165,2.0
1596380875.018109,166,5.0
1596380930.2410002,167,-3.0
1596380985.2077055,168,-5.0
1596381044.407993,169,-3.0
1596381105.6089308,170,2.0
1596381154.1185412,171,-6.0
1596381192.8288708,172,-10.0
1596381241.2688227,173,1.0
1596381281.9786894,174,3.0
1596381324.956359,175,-1.0
1596381359.9917169,176,4.0
1596381396.7265995,177,-2.0
1596381422.5556571,178,11.0
1596381448.6124399,179,7.0
1596381476.206457,180,7.0
1596381506.182184,181,5.0
1596381532.8882043,182,-4.0
1596381555.921491,183,10.0
1596381578.588196,184,9.0
1596381594.637078,185,-15.0
1596381624.1273699,186,7.0
1596381653.3349812,187,6.0
1596381680.2502573,188,8.0
1596381709.72515,189,6.0
1596381737.2388928,190,-9.0
1596381762.0331926,191,8.0
1596381791.2697792,192,6.0
1596381817.469071,193,11.0
1596381843.3410537,194,9.0
1596381876.8476846,195,-2.0
1596381903.5537043,196,6.0
1596381930.348625,197,8.0
1596381960.0841348,198,6.0
1596381987.8928676,199,6.0
1596382008.4125874,200,14.0
1596383358.8585103,201,6.0
1596383377.238226,202,16.0
1596383403.622137,203,14.0
1596383425.7160006,204,18.0
1596383449.1003747,205,13.0
1596383471.732144,206,14.0
1596383495.4002075,207,14.0
1596383519.3729098,208,12.0
1596383539.3542464,209,16.0
1596383565.6503384,210,12.0
1596383593.1869082,211,9.0
1596383612.1978722,212,17.0
1596383635.6771374,213,16.0
1596383654.1107488,214,19.0
1596383681.3777514,215,13.0
1596383705.787931,216,13.0
