Wall time,Step,Value
1596316100.4029188,1,-inf
1596316108.126969,2,-0.04718559980392456
1596316116.1456685,3,-0.12562957406044006
1596316125.5757535,4,-0.19770413637161255
1596316133.8536603,5,-0.16890877485275269
1596316144.2106674,6,-0.18381300568580627
1596316156.6837142,7,-0.23210974037647247
1596316167.11912,8,-0.2839697599411011
1596316174.9800234,9,-0.27720916271209717
1596316183.829762,10,-0.2485939860343933
1596316314.7824855,11,-0.26583629846572876
1596316326.4949248,12,-0.28238800168037415
1596316336.3245294,13,-0.26254114508628845
1596316346.3279417,14,-0.3044885993003845
1596316354.927972,15,-0.28063082695007324
1596316365.4487827,16,-0.25051382184028625
1596316375.7907927,17,-0.25591185688972473
1596316386.1697626,18,-0.2681780457496643
1596316396.48282,19,-0.22559428215026855
1596316406.4637747,20,-0.18710333108901978
1596316415.5168056,21,-0.15943486988544464
1596316427.4135146,22,-0.1165829598903656
1596316438.2925065,23,-0.1814463585615158
1596316447.931359,24,-0.025895535945892334
1596316459.3885875,25,-0.11681339144706726
1596316474.3213048,26,0.02753967046737671
1596316485.0953236,27,-0.060609400272369385
1596316497.3830945,28,-0.1199585348367691
1596316509.862661,29,-0.04694521427154541
1596316520.117302,30,-0.14663642644882202
1596316530.4867942,31,-0.1442277431488037
1596316544.2323706,32,0.045786380767822266
1596319507.984344,34,-0.09380032122135162
1596319522.3013105,35,-0.09829086065292358
1596319535.7822342,36,0.03219369053840637
1596319553.7773945,37,0.06835034489631653
1596319566.5061834,38,-0.12856236100196838
1596319578.8089788,39,-0.11613267660140991
1596319593.0609925,40,-0.05326981842517853
1596319608.8751862,41,-0.04185110330581665
1596319626.3874,42,0.12887915968894958
1596319639.572139,43,0.012824028730392456
1596319655.843319,44,0.10033106803894043
1596319672.5490406,45,0.04369080066680908
1596319695.8141334,46,0.19309425354003906
1596319713.914203,47,0.07558649778366089
1596319730.3646915,48,0.04264017939567566
1596319743.5219893,49,0.4330242872238159
1596319762.9809966,50,0.17275449633598328
1596319981.7157786,51,0.2910800576210022
1596319998.9923136,52,0.334159791469574
1596320017.415537,53,0.16118192672729492
1596320035.9565947,54,0.4728902578353882
1596320052.9794602,55,0.31722432374954224
1596320074.0116873,56,0.35704106092453003
1596320092.6286204,57,0.34687674045562744
1596320107.93992,58,0.14318782091140747
1596320123.440526,59,0.2335262894630432
1596320144.4477568,60,0.3492414951324463
1596320169.2316754,61,0.5536504983901978
1596320195.450389,62,0.43270933628082275
1596320214.995298,63,0.28390762209892273
1596320239.9145045,64,0.432545006275177
1596320261.3292706,65,0.417657732963562
1596320288.2282763,66,0.6478060483932495
1596320308.4339058,67,0.3340188264846802
1596320327.8793864,68,0.5174167156219482
1596320352.459481,69,0.477361798286438
1596320377.8576472,70,0.49617934226989746
1596320402.9251385,71,0.8827749490737915
1596320424.256461,72,0.6392377018928528
1596320458.2571568,73,0.6423602104187012
1596320490.1033146,74,0.6431403160095215
1596320519.7050369,75,0.7585573792457581
1596320551.0093236,76,0.6825859546661377
1596320581.1049664,77,0.7227989435195923
1596320608.491241,78,0.6565650701522827
1596320643.5691202,79,0.9010782241821289
1596320672.286885,80,1.1075408458709717
1596320702.8350294,81,1.054176688194275
1596320727.3101895,82,1.0021705627441406
1596320756.796131,83,1.0238691568374634
1596320781.6269052,84,0.9966492652893066
1596320802.3209329,85,1.0348963737487793
1596320822.9970348,86,1.0732319355010986
1596320861.1278923,87,1.182927131652832
1596320899.8915277,88,1.0709328651428223
1596320927.552634,89,1.0941720008850098
1596320959.1585212,90,1.2135676145553589
1596321010.0156488,91,1.127020001411438
1596321058.3567433,92,1.227225422859192
1596321078.1787865,93,0.8151803016662598
1596321116.7766287,94,1.1570439338684082
1596321140.5545874,95,1.0689406394958496
1596321180.1863098,96,1.139299750328064
1596321209.5328166,97,1.0569980144500732
1596321239.211445,98,0.9815396070480347
1596321273.917262,99,1.0252742767333984
1596321294.618309,100,0.8730151057243347
1596321709.239773,101,1.0878591537475586
1596321732.8187604,102,1.0892350673675537
1596321763.1788435,103,0.9780305027961731
1596321791.7617218,104,1.049967885017395
1596321841.825728,105,1.1329268217086792
1596321880.764611,106,1.0785940885543823
1596321911.478507,107,1.0425937175750732
1596321957.9701736,108,1.1644834280014038
1596321993.9044998,109,1.2232322692871094
1596322034.071433,110,1.072404384613037
1596322051.455773,111,1.1033002138137817
1596322079.7895372,112,0.9841967225074768
1596322114.9622765,113,1.133651852607727
1596322155.1402855,114,1.1524089574813843
1596322188.6544561,115,1.2014126777648926
1596322213.5795715,116,1.1992437839508057
1596322246.5483658,117,1.0551748275756836
1596322273.9470685,118,1.0561177730560303
1596322311.3331869,119,1.13883376121521
1596322338.7763517,120,1.1077077388763428
1596322386.4130857,121,1.2715023756027222
1596322424.6761842,122,1.4669241905212402
1596322454.9360678,123,1.1672348976135254
1596322480.9848459,124,1.0490373373031616
1596322505.7021704,125,1.0243839025497437
1596322540.2561195,126,1.030998706817627
1596322586.0150251,127,1.1240415573120117
1596322626.6429896,128,1.222551941871643
1596322658.3437126,129,1.1732690334320068
1596322681.2246668,130,1.3288476467132568
1596322713.3259292,131,1.4105106592178345
1596322762.8125203,132,1.4336780309677124
1596322808.017578,133,1.600274920463562
1596322842.3737257,134,1.5146375894546509
1596322874.9925568,135,1.3109850883483887
1596322913.543318,136,1.4815855026245117
1596322957.1816843,137,1.580337405204773
1596322984.1723678,138,1.505960464477539
1596323029.7944694,139,1.6691524982452393
1596323073.7115095,140,1.6390806436538696
1596323122.428549,141,1.7308070659637451
1596323163.506388,142,1.593232274055481
1596323218.9001112,143,1.7100862264633179
1596323251.2813911,144,1.740659475326538
1596323283.496038,145,1.7016322612762451
1596323323.1510231,146,1.8658407926559448
1596323371.3021538,147,1.6182234287261963
1596323409.6112595,148,1.8916841745376587
1596323457.7320297,149,1.8272411823272705
1596323502.3937075,150,1.8054237365722656
1596324016.0086863,151,1.8340551853179932
1596324058.3701246,152,1.9809929132461548
1596324101.0371194,153,2.03802752494812
1596324142.860122,154,2.0560593605041504
1596324192.737247,155,1.8926901817321777
1596324232.8412347,156,1.8795440196990967
1596324274.960858,157,1.9717599153518677
1596324317.6833203,158,1.8615578413009644
1596324360.3318942,159,1.9123196601867676
1596324403.2550871,160,1.995802879333496
1596324440.5008705,161,2.007776975631714
1596324484.899859,162,2.129556179046631
1596324531.7989495,163,2.004755735397339
1596324582.869702,164,2.1012954711914062
1596324629.3797402,165,2.11653470993042
1596324674.0738966,166,2.005390167236328
1596324713.566577,167,2.2837963104248047
1596324759.1647081,168,2.062195301055908
1596324808.7476869,169,2.211097240447998
1596324851.1215804,170,2.160400152206421
1596324893.6222718,171,2.1866514682769775
1596324939.56048,172,2.1265196800231934
1596324979.5311606,173,2.2209060192108154
1596325027.0230963,174,2.3183979988098145
1596325076.0592067,175,2.294865131378174
1596325127.0500457,176,2.276963472366333
1596325170.021194,177,2.2744946479797363
1596325213.205201,178,2.244659900665283
1596325259.1791072,179,2.271528482437134
1596325293.960769,180,2.2056186199188232
1596325328.7618933,181,2.2195167541503906
1596325369.697893,182,2.2566323280334473
1596325410.1799254,183,2.3301632404327393
1596325444.454661,184,2.333040952682495
1596325481.180545,185,2.2401511669158936
1596325521.0758255,186,2.1717164516448975
1596325562.0028367,187,2.286618947982788
1596325603.7299209,188,2.2713212966918945
1596325653.0517485,189,2.1980502605438232
1596325685.3597753,190,2.213920831680298
1596325721.6067407,191,2.076408863067627
1596325750.005345,192,2.097477912902832
1596325790.332553,193,2.151264190673828
1596325828.7175145,194,2.246302366256714
1596325872.0533273,195,2.069427967071533
1596325912.923399,196,1.9894026517868042
1596325947.312496,197,1.9428470134735107
1596325987.8310084,198,1.9899929761886597
1596326037.6751764,199,2.055919647216797
1596326066.1501381,200,1.9245257377624512
1596326757.384387,201,2.0217204093933105
1596326796.121495,202,2.0357677936553955
1596326841.5614016,203,1.9174273014068604
1596326887.3682463,204,2.0355887413024902
1596326915.5180836,205,1.8439021110534668
1596326951.4823947,206,1.8972907066345215
1596326977.5671325,207,1.9008138179779053
1596327010.1153705,208,1.946864128112793
1596327035.6310298,209,1.7716728448867798
1596327074.9838994,210,1.9151793718338013
1596327114.2528384,211,1.933820128440857
1596327139.6918259,212,1.7078675031661987
1596327174.3451216,213,1.942125678062439
1596327203.3509605,214,1.8179442882537842
1596327239.6967814,215,1.7937763929367065
1596327279.5989828,216,1.786332368850708
1596327303.4538002,217,1.730736494064331
1596327331.597642,218,1.754978895187378
1596327371.328538,219,1.822675347328186
1596327407.9195833,220,1.801950216293335
1596327434.5347707,221,1.717077612876892
1596327467.813659,222,1.8079837560653687
1596327504.3308613,223,1.7855132818222046
1596327550.2056375,224,1.8048186302185059
1596327585.1945436,225,1.7979481220245361
1596327616.5253243,226,1.8258748054504395
1596327651.4073446,227,1.8069669008255005
1596327683.042642,228,1.741002082824707
1596327711.3672774,229,1.6856952905654907
1596327737.4431493,230,1.7193868160247803
1596327770.9003253,231,1.8274836540222168
1596327794.3945687,232,1.7449767589569092
1596327836.5581431,233,1.7438294887542725
1596327864.112239,234,1.8040975332260132
1596327907.6971676,235,1.947777509689331
1596327937.6989524,236,1.7479337453842163
1596327977.028329,237,1.8659430742263794
1596328015.6470184,238,1.8888118267059326
1596328048.1650698,239,1.811226725578308
1596328081.4529464,240,1.8684728145599365
1596328119.655133,241,1.8581688404083252
1596328151.3099086,242,1.7971880435943604
1596328173.2529595,243,1.8222901821136475
1596328209.4819286,244,1.9950060844421387
1596328237.478946,245,1.86149001121521
1596328260.0487633,246,1.615110993385315
1596328298.5286155,247,1.8078035116195679
1596328338.0257897,248,1.8426733016967773
1596328362.3935163,249,1.7523517608642578
1596328401.456836,250,1.8165979385375977
1596328804.0540636,251,1.9742283821105957
1596328830.2112644,252,1.798423409461975
1596328860.0240755,253,1.9667956829071045
1596328887.1291358,254,1.9314720630645752
1596328917.9508815,255,1.882668137550354
1596328943.2291126,256,1.7638964653015137
1596328970.5259428,257,1.9908889532089233
1596328998.5749068,258,1.990095615386963
1596329022.7947476,259,1.9798872470855713
1596329054.4010992,260,1.9198486804962158
1596329083.7780192,261,1.9055466651916504
1596329105.675614,262,1.8646284341812134
1596329127.3210092,263,1.977365493774414
1596329157.186867,264,2.0028436183929443
1596329180.2576056,265,2.0226359367370605
1596329207.1758766,266,2.091721296310425
1596329231.935652,267,1.931520700454712
1596329267.8285198,268,2.0564088821411133
1596329312.9756496,269,2.0909171104431152
1596329337.699465,270,2.1189146041870117
1596329359.084695,271,2.089484453201294
1596329380.1927118,272,2.1617205142974854
1596329414.7446277,273,2.2832274436950684
1596329435.5095356,274,2.0313332080841064
1596329464.997326,275,2.256056785583496
1596329485.8756073,276,2.141375780105591
1596329507.7707057,277,2.1870663166046143
1596329534.3523612,278,2.1586105823516846
1596329555.7964823,279,2.257713794708252
1596329576.2762246,280,2.1970136165618896
1596329598.7012465,281,2.4494688510894775
1596329622.057152,282,2.084017276763916
1596329643.2975123,283,2.236027956008911
1596329674.3080392,284,2.261309862136841
1596329693.8453724,285,2.203118085861206
1596329715.3394432,286,2.1984121799468994
1596329736.3481467,287,2.2345330715179443
1596329755.9209409,288,2.2093961238861084
1596329783.7951014,289,2.263660430908203
1596329818.9098513,290,2.404130220413208
1596329846.939913,291,2.2694549560546875
1596329871.9568875,292,2.1663010120391846
1596329894.1201851,293,2.2417190074920654
1596329921.615983,294,2.362839460372925
1596329943.2259097,295,2.11049485206604
1596329965.4930832,296,2.423204183578491
1596329986.149125,297,2.2560040950775146
1596330019.4440742,298,2.326721668243408
1596330046.4827003,299,2.3170223236083984
1596330074.8438065,300,2.4138965606689453
1596330447.5835388,301,2.4010567665100098
1596330469.6943803,302,2.1353836059570312
1596330490.3913667,303,2.103703022003174
1596330509.8742633,304,2.081818103790283
1596330539.4254768,305,2.234253406524658
1596330568.6181273,306,2.2821412086486816
1596330588.8711286,307,2.2455363273620605
1596330615.5621676,308,2.18266224861145
1596330638.5321038,309,2.201206684112549
1596330663.07113,310,2.061234712600708
1596330683.8679967,311,2.1861519813537598
1596330706.3109581,312,2.1876227855682373
1596330730.0169513,313,2.130404472351074
1596330750.5980697,314,2.126981019973755
1596330770.7581758,315,2.039703845977783
1596330793.5322528,316,2.018756866455078
1596330815.9752162,317,2.058793783187866
1596330840.3509347,318,1.9974509477615356
1596330865.7500482,319,2.1923203468322754
1596330895.139945,320,2.2689640522003174
1596330915.9937446,321,2.197199583053589
1596330938.9046562,322,2.1905927658081055
1596330963.1350417,323,2.1615331172943115
1596330989.705705,324,2.218857526779175
1596331010.4186661,325,2.1085376739501953
1596331033.400003,326,2.1032190322875977
1596331055.2276745,327,2.1779556274414062
1596331079.0550313,328,2.1584248542785645
1596331113.5216424,329,2.30190372467041
1596331136.69975,330,2.244300365447998
1596331156.8988252,331,2.0627408027648926
1596331182.9795651,332,2.2066006660461426
1596331209.270556,333,2.03131103515625
1596331229.682443,334,2.146954298019409
1596331264.4635851,335,2.1218576431274414
1596331287.9283566,336,2.0779128074645996
1596331313.678484,337,2.074019193649292
1596331340.480385,338,2.0779428482055664
1596331363.0062873,339,2.036224603652954
1596331383.4735408,340,2.0251574516296387
1596331405.7931387,341,2.0201001167297363
1596331428.9183044,342,2.0468289852142334
1596331454.4142177,343,2.0763964653015137
1596331479.0021877,344,2.11922025680542
1596331503.2360647,345,1.9404232501983643
1596331526.7462807,346,1.8921074867248535
1596331553.2041118,347,2.010915756225586
1596331577.8580098,348,2.0941073894500732
1596331614.718243,349,2.155038833618164
1596331634.8723595,350,1.8784608840942383
1596332078.6954648,351,1.8970884084701538
1596332101.7796803,352,2.0011801719665527
1596332123.691758,353,2.037646532058716
1596332143.3314693,354,1.8644185066223145
1596332165.2685168,355,1.8747578859329224
1596332187.5937102,356,1.8705320358276367
1596332210.2833838,357,1.9168809652328491
1596332229.8976262,358,1.8307722806930542
1596332252.2127366,359,1.8649548292160034
1596332278.1386526,360,1.9132753610610962
1596332301.083534,361,1.876119613647461
1596332320.6403532,362,1.8368797302246094
1596332345.7442255,363,1.9447098970413208
1596332372.0392952,364,2.117936611175537
1596332393.9114277,365,1.8176881074905396
1596332419.484253,366,1.9663918018341064
1596332444.362337,367,1.9370123147964478
1596332467.9569623,368,1.8819221258163452
1596332489.4271564,369,1.9418126344680786
1596332512.2671533,370,1.948383092880249
1596332539.8721166,371,1.9066051244735718
1596332564.349219,372,1.953589916229248
1596332587.4469151,373,1.8683089017868042
1596332609.4529269,374,1.919714093208313
1596332632.1550853,375,1.9499871730804443
1596332654.567077,376,1.9278048276901245
1596332678.550765,377,1.8873263597488403
1596332703.0128808,378,1.9633733034133911
1596332728.4549472,379,1.8352056741714478
1596332751.3718565,380,1.7022420167922974
1596332771.845103,381,1.8476617336273193
1596332793.4020877,382,1.8448827266693115
1596332812.8809853,383,1.6976014375686646
1596332832.5466607,384,1.6846123933792114
1596332853.6187446,385,1.7805358171463013
1596332873.224996,386,1.6814308166503906
1596332895.8377557,387,1.7799363136291504
1596332917.0766084,388,1.8300098180770874
1596332940.1758068,389,1.896546483039856
1596332964.9225912,390,1.7811812162399292
1596332986.166587,391,1.810786247253418
1596333008.8358083,392,1.905397891998291
1596333031.1818836,393,1.9125555753707886
1596333054.353499,394,1.773466944694519
1596333077.4187484,395,1.7692500352859497
1596333099.927659,396,1.8457562923431396
1596333121.3612852,397,1.799739956855774
1596333148.5302613,398,1.875312089920044
1596333171.0985878,399,1.8764572143554688
1596333190.6314912,400,1.64798104763031
1596333645.1417723,401,1.8702387809753418
1596333664.5882132,402,1.644018292427063
1596333688.1369,403,1.8544889688491821
1596333709.1649232,404,1.784121036529541
1596333728.982933,405,1.7777767181396484
1596333750.8840299,406,1.6381663084030151
1596333774.616026,407,1.8377699851989746
1596333796.9016635,408,1.7581781148910522
1596333820.9889445,409,1.845757246017456
1596333844.1995175,410,1.837725043296814
1596333866.6699538,411,1.7626607418060303
1596333887.3284814,412,1.815333604812622
1596333909.4618073,413,1.8429512977600098
1596333931.6016185,414,1.7583893537521362
1596333958.2586975,415,1.8245054483413696
1596333977.7485847,416,1.6367229223251343
1596333999.8814,417,1.851302146911621
1596334023.049519,418,1.8454747200012207
1596334045.5424259,419,1.7438929080963135
1596334068.779471,420,1.9037058353424072
1596334091.8112495,421,1.8551783561706543
1596334116.3203158,422,1.6640820503234863
1596334135.8786256,423,1.640934944152832
1596334157.3931623,424,1.7856366634368896
1596334178.000256,425,1.8480398654937744
1596334198.4605281,426,1.820205569267273
1596334225.3752956,427,1.8330879211425781
1596334245.7574427,428,1.7420145273208618
1596334271.9140933,429,1.7812049388885498
1596334293.6723533,430,1.6313952207565308
1596334316.9623349,431,1.7424583435058594
1596334340.2692945,432,1.8424454927444458
1596334363.3181686,433,1.8291593790054321
1596334385.480953,434,1.7821611166000366
1596334409.4091997,435,1.8611996173858643
1596334431.2269285,436,1.8430750370025635
1596334452.9572165,437,1.6444203853607178
1596334474.5332127,438,1.7586113214492798
1596334494.7532518,439,1.8654454946517944
1596334517.8988934,440,1.7669110298156738
1596334537.7948093,441,1.8096458911895752
1596334557.7561512,442,1.6510708332061768
1596334582.555874,443,1.7432494163513184
1596334605.251044,444,1.7700519561767578
1596334628.2588527,445,1.8310115337371826
1596334648.0039463,446,1.6229981184005737
1596334670.0219007,447,1.6596709489822388
1596334689.4528549,448,1.657322645187378
1596334709.3078165,449,1.778357982635498
1596334731.7768207,450,1.794732928276062
1596335223.5240839,451,1.9096968173980713
1596335246.035462,452,1.8195021152496338
1596335267.6154306,453,1.7402338981628418
1596335288.2444968,454,1.792988896369934
1596335312.6671593,455,1.8005945682525635
1596335334.768054,456,1.8884046077728271
1596335359.448419,457,1.8003504276275635
1596335385.7429037,458,1.8525402545928955
1596335409.2501504,459,1.8448286056518555
1596335430.019052,460,1.8056975603103638
1596335451.7358856,461,1.822640061378479
1596335476.6649654,462,1.9660389423370361
1596335498.3148475,463,1.7707728147506714
1596335518.7571318,464,1.8415915966033936
1596335546.5488858,465,1.8399139642715454
1596335566.1216793,466,1.780888557434082
1596335588.1056712,467,1.9041541814804077
1596335611.286776,468,1.8196972608566284
1596335637.5967486,469,1.8166937828063965
1596335660.997601,470,1.970663070678711
1596335683.7187686,471,1.9025804996490479
1596335710.9287,472,1.872449278831482
1596335733.637852,473,1.9313632249832153
1596335755.5414364,474,1.7993098497390747
1596335777.3835967,475,1.8098036050796509
1596335800.477924,476,1.9149967432022095
1596335823.445769,477,1.967429518699646
1596335847.0349274,478,1.9253361225128174
1596335870.2404995,479,1.9338306188583374
1596335895.7793663,480,1.8652528524398804
1596335917.8322794,481,1.8330491781234741
1596335940.7122307,482,1.9524894952774048
1596335962.2847009,483,1.9695383310317993
1596335986.4301999,484,1.9274697303771973
1596336013.247589,485,1.898901104927063
1596336035.2715354,486,1.836627721786499
1596336061.936299,487,1.9192918539047241
1596336087.4501953,488,1.8841856718063354
1596336111.0045164,489,1.9161605834960938
1596336131.911266,490,2.00093412399292
1596336153.827343,491,1.7864476442337036
1596336183.2841682,492,1.961225152015686
1596336205.1323347,493,1.8593112230300903
1596336227.3380713,494,1.8749209642410278
1596336249.4863806,495,1.9240559339523315
1596336271.58525,496,1.779247522354126
1596336297.6150696,497,1.8144968748092651
1596336318.952315,498,1.9669750928878784
1596336342.1239905,499,1.8000096082687378
1596336363.9831328,500,1.7744817733764648
1596336952.8773277,501,1.8981517553329468
1596336973.4734356,502,1.8807024955749512
1596336996.5162358,503,1.8840347528457642
1596337022.111113,504,1.9116480350494385
1596337044.559576,505,1.9148141145706177
1596337075.4482348,506,1.9117640256881714
1596337102.1162982,507,1.8999412059783936
1596337129.1179638,508,1.8118066787719727
1596337152.1762178,509,1.7444912195205688
1596337176.3082201,510,1.9002811908721924
1596337206.7069507,511,1.969953179359436
1596337234.8832645,512,1.9259488582611084
1596337255.058361,513,1.8891850709915161
1596337281.3198915,514,1.8240185976028442
1596337303.915195,515,1.861111044883728
