Wall time,Step,Value
1596332345.7442255,363,17.0
1596332372.0392952,364,16.0
1596332393.9114277,365,21.0
1596332419.484253,366,17.0
1596332444.362337,367,17.0
1596332467.9569623,368,20.0
1596332489.4271564,369,20.0
1596332512.2671533,370,20.0
1596332539.8721166,371,18.0
1596332564.349219,372,18.0
1596332587.4469151,373,20.0
1596332609.4529269,374,20.0
1596332632.1550853,375,20.0
1596332654.567077,376,19.0
1596332678.550765,377,19.0
1596332703.0128808,378,20.0
1596332728.4549472,379,17.0
1596332751.3718565,380,20.0
1596332771.845103,381,20.0
1596332793.4020877,382,19.0
1596332812.8809853,383,21.0
1596332832.5466607,384,21.0
1596332853.6187446,385,20.0
1596332873.224996,386,21.0
1596332895.8377557,387,19.0
1596332917.0766084,388,17.0
1596332940.1758068,389,19.0
1596332964.9225912,390,17.0
1596332986.166587,391,20.0
1596333008.8358083,392,17.0
1596333031.1818836,393,18.0
1596333054.353499,394,20.0
1596333077.4187484,395,20.0
1596333099.92666,396,20.0
1596333121.3612852,397,19.0
1596333148.5302613,398,14.0
1596333171.0985878,399,20.0
1596333190.6304924,400,21.0
1596333645.1417723,401,19.0
1596333664.5882132,402,21.0
1596333688.1369,403,19.0
1596333709.1649232,404,19.0
1596333728.982933,405,20.0
1596333750.8840299,406,21.0
1596333774.616026,407,19.0
1596333796.9016635,408,20.0
1596333820.9889445,409,17.0
1596333844.1995175,410,19.0
1596333866.6699538,411,19.0
1596333887.3284814,412,20.0
1596333909.4618073,413,17.0
1596333931.6016185,414,20.0
1596333958.2586975,415,20.0
1596333977.7485847,416,21.0
1596333999.8814,417,20.0
1596334023.049519,418,19.0
1596334045.5424259,419,20.0
1596334068.779471,420,19.0
1596334091.8112495,421,19.0
1596334116.3203158,422,21.0
1596334135.8786256,423,21.0
1596334157.3931623,424,19.0
1596334178.000256,425,19.0
1596334198.4605281,426,20.0
1596334225.3752956,427,19.0
1596334245.7574427,428,19.0
1596334271.9140933,429,21.0
1596334293.6723533,430,21.0
1596334316.9623349,431,18.0
1596334340.2692945,432,18.0
1596334363.3181686,433,19.0
1596334385.4799542,434,19.0
1596334409.4091997,435,20.0
1596334431.2269285,436,19.0
1596334452.9572165,437,21.0
1596334474.5332127,438,19.0
1596334494.7532518,439,20.0
1596334517.8988934,440,18.0
1596334537.7948093,441,20.0
1596334557.7561512,442,21.0
1596334582.555874,443,20.0
1596334605.251044,444,19.0
1596334628.2588527,445,19.0
1596334648.0039463,446,21.0
1596334670.0219007,447,21.0
1596334689.4528549,448,21.0
1596334709.3078165,449,20.0
1596334731.7768207,450,20.0
1596335223.5240839,451,20.0
1596335246.035462,452,19.0
1596335267.6154306,453,19.0
1596335288.2444968,454,19.0
1596335312.6671593,455,15.0
1596335334.768054,456,20.0
1596335359.448419,457,18.0
1596335385.7429037,458,16.0
1596335409.2501504,459,18.0
1596335430.019052,460,20.0
1596335451.7348866,461,19.0
1596335476.6639664,462,18.0
1596335498.3148475,463,21.0
1596335518.7571318,464,20.0
1596335546.547887,465,19.0
1596335566.1216793,466,21.0
1596335588.1056712,467,18.0
1596335611.286776,468,20.0
1596335637.5967486,469,21.0
1596335660.997601,470,18.0
1596335683.7187686,471,19.0
