Wall time,Step,Value
1596316100.4029188,1,0.0
1596316108.126969,2,-0.1355733424425125
1596316116.1456685,3,-0.1849147081375122
1596316125.5757535,4,-0.24544334411621094
1596316133.8536603,5,-0.24837350845336914
1596316144.2106674,6,-0.29141491651535034
1596316156.6837142,7,-0.35976043343544006
1596316167.11912,8,-0.401096373796463
1596316174.9800234,9,-0.4049287438392639
1596316183.829762,10,-0.4238088130950928
1596316314.7824855,11,-0.40328919887542725
1596316326.4949248,12,-0.42068296670913696
1596316336.3245294,13,-0.4485816955566406
1596316346.3279417,14,-0.4692745506763458
1596316354.927972,15,-0.46845030784606934
1596316365.4487827,16,-0.466511070728302
1596316375.7907927,17,-0.45934048295021057
1596316386.1697626,18,-0.4432523250579834
1596316396.48282,19,-0.4868258237838745
1596316406.4637747,20,-0.45469197630882263
1596316415.5168056,21,-0.4700811803340912
1596316427.4135146,22,-0.4296090602874756
1596316438.2925065,23,-0.46637842059135437
1596316447.931359,24,-0.47458603978157043
1596316459.3885875,25,-0.45435526967048645
1596316474.3213048,26,-0.3720015287399292
1596316485.0953236,27,-0.481748104095459
1596316497.3830945,28,-0.4487784802913666
1596316509.862661,29,-0.4836197793483734
1596316520.117302,30,-0.5296815633773804
1596316530.4867942,31,-0.5451681613922119
1596316544.2323706,32,-0.4543817341327667
1596319507.984344,34,-0.4902023673057556
1596319522.3013105,35,-0.45749813318252563
1596319535.7822342,36,-0.44896695017814636
1596319553.7773945,37,-0.3744860589504242
1596319566.5061834,38,-0.490750253200531
1596319578.8089788,39,-0.4795251786708832
1596319593.0609925,40,-0.4650949537754059
1596319608.8751862,41,-0.4275289475917816
1596319626.3874,42,-0.38113752007484436
1596319639.572139,43,-0.43149712681770325
1596319655.843319,44,-0.4066895544528961
1596319672.5490406,45,-0.4609941840171814
1596319695.8141334,46,-0.3943313658237457
1596319713.914203,47,-0.3475407063961029
1596319730.3646915,48,-0.3859183192253113
1596319743.5219893,49,-0.41642412543296814
1596319762.9809966,50,-0.3614932596683502
1596319981.7157786,51,-0.3812483847141266
1596319998.9923136,52,-0.4009425938129425
1596320017.415537,53,-0.414321631193161
1596320035.9565947,54,-0.40543726086616516
1596320052.9794602,55,-0.39915210008621216
1596320074.0116873,56,-0.4019778370857239
1596320092.6286204,57,-0.3651963770389557
1596320107.93992,58,-0.31993162631988525
1596320123.440526,59,-0.315573513507843
1596320144.4477568,60,-0.2913512885570526
1596320169.2316754,61,-0.26961562037467957
1596320195.450389,62,-0.2643294036388397
1596320214.995298,63,-0.2561838924884796
1596320239.9145045,64,-0.20335492491722107
1596320261.3292706,65,-0.24927064776420593
1596320288.2282763,66,-0.18600793182849884
1596320308.4339058,67,-0.26768627762794495
1596320327.8793864,68,-0.19305181503295898
1596320352.459481,69,-0.19271482527256012
1596320377.8576472,70,-0.20998649299144745
1596320402.9251385,71,-0.17440854012966156
1596320424.256461,72,-0.13537506759166718
1596320458.2571568,73,-0.11219753324985504
1596320490.1033146,74,-0.08652936667203903
1596320519.7050369,75,-0.0940329059958458
1596320551.0093236,76,-0.061452265828847885
1596320581.1049664,77,-0.07745151966810226
1596320608.491241,78,-0.03423288092017174
1596320643.5691202,79,0.011948388069868088
1596320672.286885,80,0.09925156831741333
1596320702.8350294,81,0.08317074179649353
1596320727.3101895,82,0.1624409258365631
1596320756.796131,83,0.22137770056724548
1596320781.6269052,84,0.24584658443927765
1596320802.3219318,85,0.30001571774482727
1596320822.9970348,86,0.30926212668418884
1596320861.1278923,87,0.3010431230068207
1596320899.8915277,88,0.3040362298488617
1596320927.552634,89,0.3566904366016388
1596320959.1585212,90,0.3348144292831421
1596321010.0156488,91,0.33435410261154175
1596321058.3577423,92,0.3676067590713501
1596321078.1787865,93,0.3397879898548126
1596321116.7766287,94,0.3604888319969177
1596321140.5545874,95,0.42307615280151367
1596321180.1863098,96,0.32333600521087646
1596321209.5328166,97,0.3020099699497223
1596321239.211445,98,0.31668582558631897
1596321273.917262,99,0.32198306918144226
1596321294.618309,100,0.324888676404953
1596321709.239773,101,0.31462886929512024
1596321732.8187604,102,0.337564080953598
1596321763.1788435,103,0.32135009765625
1596321791.7617218,104,0.3024406135082245
1596321841.825728,105,0.2872941792011261
1596321880.764611,106,0.29431357979774475
1596321911.478507,107,0.3197318911552429
1596321957.9701736,108,0.30434590578079224
1596321993.9044998,109,0.3227178752422333
1596322034.071433,110,0.2854478061199188
1596322051.455773,111,0.2800200581550598
1596322079.7895372,112,0.30764392018318176
1596322114.9622765,113,0.3212383985519409
1596322155.1402855,114,0.30402034521102905
1596322188.6544561,115,0.323161780834198
1596322213.5795715,116,0.316043496131897
1596322246.5483658,117,0.31172794103622437
1596322273.9470685,118,0.30749833583831787
1596322311.3331869,119,0.27587011456489563
1596322338.7763517,120,0.320418119430542
1596322386.4130857,121,0.32188573479652405
1596322424.6761842,122,0.30745095014572144
1596322454.9360678,123,0.3370601236820221
1596322480.9848459,124,0.3247295320034027
1596322505.7021704,125,0.27837803959846497
1596322540.2561195,126,0.30587083101272583
1596322586.0150251,127,0.27440544962882996
1596322626.6429896,128,0.315267950296402
1596322658.3437126,129,0.33874014019966125
1596322681.2246668,130,0.3813229203224182
1596322713.3259292,131,0.3965469002723694
1596322762.8125203,132,0.3841123878955841
1596322808.017578,133,0.40912237763404846
1596322842.3737257,134,0.4410916566848755
1596322874.9925568,135,0.4551094174385071
1596322913.543318,136,0.46406829357147217
1596322957.1816843,137,0.48817014694213867
1596322984.1723678,138,0.5042454600334167
1596323029.7944694,139,0.5156520009040833
1596323073.7115095,140,0.5282278060913086
